PROYECTO,EMPLAZAMIENTO,ID PROPIETARIO,ZONA DE CONCURRENCIA,LONGITUD,LATITUD,CODIGO MUNICIPIO 
TSI-068100-2024-0040,33_33042_000581,0000000-3300095,Asturias,-5.71363888_ ,43.38666014_ ,33042
TSI-068100-2024-0040,33_33045_000775,0000000-3300225,Asturias,-5.14913121_ ,43.37097216_ ,33045
TSI-068100-2024-0040,33_33010_000091,0000000-3300190,Asturias,-6.05851221_ ,43.43991336_ ,33010
TSI-068100-2024-0040,33_33039_000568,0000000-3300365,Asturias,-6.08424884_ ,43.55519690_ ,33039
TSI-068100-2024-0040,33_33049_000794,0000000-3300081,Asturias,-5.36526798_ ,43.36157197_ ,33049
TSI-068100-2024-0040,33_33039_001198,0000000-3300343,Asturias,-6.10473019_ ,43.54204606_ ,33039
TSI-068100-2024-0040,33_33012_000106,0000000-3300112,Asturias,-5.05595722_ ,43.30851284_ ,33012
TSI-068100-2024-0040,33_33012_000108,0000000-3300437,Asturias,-5.08229514_ ,43.34354883_ ,33012
TSI-068100-2024-0040,33_33045_000777,0000000-3300530,Asturias,-5.19247047_ ,43.39539667_ ,33045
TSI-068100-2024-0040,33_33005_000060,0000000-3300018,Asturias,-6.23560006_ ,43.34113588_ ,33005
TSI-068100-2024-0040,33_33021_000203,0000000-3300116,Asturias,-6.21385055_ ,43.56469674_ ,33021
TSI-068100-2024-0040,33_33021_000204,0000000-3301449,Asturias,-6.26200827_ ,43.52810984_ ,33021
TSI-068100-2024-0040,33_33028_001197,0000000-3300038,Asturias,-6.91199419_ ,43.06960605_ ,33028
TSI-068100-2024-0040,33_33071_000943,0000000-3301343,Asturias,-7.04898545_ ,43.38922334_ ,33071
TSI-068100-2024-0040,33_33005_000065,0000000-3300187,Asturias,-6.22034416_ ,43.25136722_ ,33005
TSI-068100-2024-0040,33_33075_001220,0000000-3300334,Asturias,-6.99641603_ ,43.28927551_ ,33075
TSI-068100-2024-0040,33_33052_000811,0000000-3301110,Asturias,-6.04488956_ ,43.23483743_ ,33052
TSI-068100-2024-0040,33_33074_001143,0000000-3301165,Asturias,-7.00842571_ ,43.43381584_ ,33074
TSI-068100-2024-0040,33_33028_000410,0000000-3300037,Asturias,-6.74794345_ ,42.95567931_ ,33028
TSI-068100-2024-0040,33_33073_001133,0000000-3301469,Asturias,-6.51285815_ ,43.41667073_ ,33073
TSI-068100-2024-0040,33_33023_000222,0000000-3301001,Asturias,-6.85325768_ ,43.49137683_ ,33023
TSI-068100-2024-0040,33_33008_000080,0000000-3300231,Asturias,-4.91553784_ ,43.34487066_ ,33043
TSI-068100-2024-0040,33_33073_000973,0000000-3300434,Asturias,-6.37489946_ ,43.27172127_ ,33073
TSI-068100-2024-0040,33_33008_001055,0000000-3300938,Asturias,-4.79057804_ ,43.32622205_ ,33008
TSI-068100-2024-0040,33_33067_001212,0000000-3302544,Asturias,-5.46155737_ ,43.21972286_ ,33067
TSI-068100-2024-0040,33_33065_000872,0000000-3300254,Asturias,-5.51989797_ ,43.42058411_ ,33065
TSI-068100-2024-0040,33_33028_000411,0000000-3300290,Asturias,-6.87506332_ ,43.03782130_ ,33028
TSI-068100-2024-0040,33_33050_000801,0000000-3300193,Asturias,-5.18344372_ ,43.18632013_ ,33050
TSI-068100-2024-0040,33_33068_001214,0000000-3301145,Asturias,-6.21614845_ ,43.08117653_ ,33068
TSI-068100-2024-0040,33_33010_000092,0000000-3300584,Asturias,-6.09055577_ ,43.44095979_ ,33010
TSI-068100-2024-0040,33_33053_000816,0000000-3300030,Asturias,-5.92327373_ ,43.18752715_ ,33053
TSI-068100-2024-0040,33_33068_001120,0000000-3301146,Asturias,-6.31615580_ ,43.11338039_ ,33068
TSI-068100-2024-0040,33_33077_001038,0000000-3301175,Asturias,-6.71831413_ ,43.43533983_ ,33077
TSI-068100-2024-0040,33_33063_000866,0000000-3300256,Asturias,-7.17156579_ ,43.41158550_ ,33063
TSI-068100-2024-0040,33_33017_000175,0000000-3301453,Asturias,-7.02923143_ ,43.47787417_ ,33017
TSI-068100-2024-0040,33_33059_000844,0000000-3301849,Asturias,-6.32117850_ ,43.38639951_ ,33059
TSI-068100-2024-0040,33_33068_001123,0000000-3301144,Asturias,-6.25619737_ ,43.14887787_ ,33068
TSI-068100-2024-0040,33_33023_000216,0000000-3301002,Asturias,-6.81859896_ ,43.47712771_ ,33023
TSI-068100-2024-0040,33_33015_001186,0000000-3301889,Asturias,-5.41345284_ ,43.15693510_ ,33015
TSI-068100-2024-0040,33_33008_000077,0000000-3300129,Asturias,-4.83707921_ ,43.25917639_ ,33008
TSI-068100-2024-0040,33_33052_000812,0000000-3300188,Asturias,-6.02171388_ ,43.24530280_ ,33052
TSI-068100-2024-0040,33_33068_000922,0000000-3301350,Asturias,-6.31562131_ ,43.16554634_ ,33068
TSI-068100-2024-0040,33_33015_000151,0000000-3300238,Asturias,-5.22153395_ ,43.10568135_ ,33015
TSI-068100-2024-0040,33_33008_000086,0000000-3302404,Asturias,-4.83121619_ ,43.26004480_ ,33008
TSI-068100-2024-0040,33_33023_001075,0000000-3301004,Asturias,-6.87838778_ ,43.53422743_ ,33070
TSI-068100-2024-0040,33_33073_000956,0000000-3301470,Asturias,-6.59712254_ ,43.30682535_ ,33073
TSI-068100-2024-0040,33_33075_001002,0000000-3300031,Asturias,-6.94462098_ ,43.37860641_ ,33075
TSI-068100-2024-0040,33_33040_000571,0000000-3301456,Asturias,-5.53175227_ ,43.37780543_ ,33040
TSI-068100-2024-0040,33_33073_000971,0000000-3300360,Asturias,-6.36206524_ ,43.41137690_ ,33073
TSI-068100-2024-0040,33_33005_000061,0000000-3300164,Asturias,-6.29692067_ ,43.29919033_ ,33005
TSI-068100-2024-0040,33_33049_000795,0000000-3301499,Asturias,-5.23824701_ ,43.31395858_ ,33049
TSI-068100-2024-0040,33_33068_000923,0000000-3301138,Asturias,-6.23909410_ ,43.09841057_ ,33068
TSI-068100-2024-0040,33_33017_000171,0000000-3301452,Asturias,-6.99652556_ ,43.46637438_ ,33017
TSI-068100-2024-0040,33_33043_001201,0000000-3301087,Asturias,-4.98719283_ ,43.31647286_ ,33043
TSI-068100-2024-0040,33_33073_001132,0000000-3301159,Asturias,-6.44255045_ ,43.36582559_ ,33073
TSI-068100-2024-0040,33_33077_001041,0000000-3301356,Asturias,-6.67060766_ ,43.40382276_ ,33077
TSI-068100-2024-0040,33_33006_001051,0000000-3300932,Asturias,-5.56498498_ ,43.29763096_ ,33006
TSI-068100-2024-0040,33_33071_001216,0000000-3301345,Asturias,-7.07937036_ ,43.33559006_ ,33071
TSI-068100-2024-0040,33_33072_000948,0000000-3300294,Asturias,-6.09373972_ ,43.15570448_ ,33072
TSI-068100-2024-0040,33_33038_000566,0000000-3301759,Asturias,-5.87768882_ ,43.30085554_ ,33038
TSI-068100-2024-0040,33_33073_000972,0000000-3300168,Asturias,-6.39123318_ ,43.29046951_ ,33073
TSI-068100-2024-0040,33_33065_000873,0000000-3300651,Asturias,-5.55886567_ ,43.40903959_ ,33065
TSI-068100-2024-0040,33_33039_001199,0000000-3300265,Asturias,-6.11933624_ ,43.55549555_ ,33039
TSI-068100-2024-0040,33_33077_001221,0000000-3301299,Asturias,-6.72896251_ ,43.47849668_ ,33077
TSI-068100-2024-0040,33_33041_001200,0000000-3301300,Asturias,-6.72440874_ ,43.52323859_ ,33041
TSI-068100-2024-0040,33_33029_000418,0000000-3301025,Asturias,-6.82870783_ ,43.36784923_ ,33029
TSI-068100-2024-0040,33_33009_001057,0000000-3300338,Asturias,-5.40968742_ ,43.42119618_ ,33009
TSI-068100-2024-0040,33_33071_000944,0000000-3301344,Asturias,-7.10854559_ ,43.35100183_ ,33071
TSI-068100-2024-0040,33_33023_001188,0000000-3300259,Asturias,-6.83048120_ ,43.55194259_ ,33023
TSI-068100-2024-0040,33_33007_000075,0000000-3300002,Asturias,-6.84204573_ ,43.42166427_ ,33007
TSI-068100-2024-0040,33_33062_000869,0000000-3300330,Asturias,-7.03333254_ ,43.25710533_ ,33062
TSI-068100-2024-0040,33_33072_000947,0000000-3300032,Asturias,-6.19931324_ ,43.15080840_ ,33072
TSI-068100-2024-0040,33_33010_000093,0000000-3300944,Asturias,-6.02004795_ ,43.46300464_ ,33010
TSI-068100-2024-0040,33_33065_000875,0000000-3300496,Asturias,-5.56621641_ ,43.41757256_ ,33065
TSI-068100-2024-0040,33_33067_000919,0000000-3300208,Asturias,-5.46751077_ ,43.23239851_ ,33067
TSI-068100-2024-0040,33_33070_000935,0000000-3302139,Asturias,-6.89072138_ ,43.54626813_ ,33070
TSI-068100-2024-0040,33_33026_001190,0000000-3302446,Asturias,-6.10397802_ ,43.31628140_ ,33026
TSI-068100-2024-0083,33_33048_000787,13460,Asturias,-6.88134703_ ,43.28102305_ ,33048
TSI-068100-2024-0083,33_33028_000414,13409,Asturias,-6.83550809_ ,43.00695396_ ,33028
TSI-068100-2024-0083,33_33077_001040,13518,Asturias,-6.64516537_ ,43.48474929_ ,33041
TSI-068100-2024-0083,33_33077_001034,SPA-OX02101,Asturias,-6.66355414_ ,43.46485636_ ,33077
TSI-068100-2024-0083,33_33077_001039,OX2105,Asturias,-6.64314057_ ,43.43427883_ ,33077
TSI-068100-2024-0083,33_33070_000937,25154,Asturias,-6.94443368_ ,43.56789625_ ,33070
TSI-068100-2024-0083,33_33021_000210,13396,Asturias,-6.14730260_ ,43.56166872_ ,33021
TSI-068100-2024-0083,33_33068_001122,OX1108,Asturias,-6.23398957_ ,43.02966236_ ,33068
TSI-068100-2024-0083,33_33058_000840,33_00028,Asturias,-5.88566194_ ,43.21921389_ ,33058
TSI-068100-2024-0083,33_33056_000826,33_00010,Asturias,-5.12379694_ ,43.46509722_ ,33056
TSI-068100-2024-0083,33_33026_001193,33_00053,Asturias,-6.06153887_ ,43.30001749_ ,33026
TSI-068100-2024-0083,33_33049_001204,33_00070,Asturias,-5.24515065_ ,43.39596641_ ,33049
TSI-068100-2024-0083,33_33049_001205,33_00067,Asturias,-5.42952817_ ,43.28554149_ ,33049
TSI-068100-2024-0083,33_33070_001215,33_00081,Asturias,-6.95501213_ ,43.50293545_ ,33070
TSI-068100-2024-0083,33_33049_001206,33_00066,Asturias,-5.43211252_ ,43.26094463_ ,33049
TSI-068100-2024-0083,33_33073_001219,33_00061,Asturias,-6.61002844_ ,43.41709507_ ,33073
TSI-068100-2024-0083,33_33051_001208,33_00065,Asturias,-6.21860881_ ,43.49777053_ ,33051
TSI-068100-2024-0040,33_33001_001184,0000000-3302673,Asturias,-6.76878370_ ,43.23299017_ ,33001
TSI-068100-2024-0040,33_33059_001211,0000000-3302402,Asturias,-6.25516229_ ,43.36968010_ ,33059
TSI-068100-2024-0040,33_33028_000417,0000000-3302750,Asturias,-6.94724004_ ,43.05326399_ ,33028
TSI-068100-2024-0040,33_33028_000416,0000000-3302752,Asturias,-6.86294603_ ,43.07940599_ ,33028
TSI-068100-2024-0040,33_33050_001207,0000000-3302293,Asturias,-5.19128000_ ,43.23283297_ ,33050
TSI-068100-2024-0040,33_33052_000813,0000000-3302392,Asturias,-6.02682896_ ,43.27278296_ ,33052
TSI-068100-2024-0040,33_33053_000818,0000000-3302304,Asturias,-5.97159304_ ,43.14171702_ ,33053
TSI-068100-2024-0040,33_33073_001218,0000000-3302754,Asturias,-6.34798904_ ,43.24636900_ ,33073
TSI-068100-2024-0095,34_34028_000033,109763,Palencia,-4.52333960_ ,42.67444967_ ,34028
TSI-068100-2024-0095,34_34129_000309,34_00012,Palencia,-4.78965694_ ,42.61307278_ ,34129
TSI-068100-2024-0095,34_34127_000181,34_00014,Palencia,-4.59033111_ ,42.19125944_ ,34127
TSI-068100-2024-0095,34_34092_000112,34_00009,Palencia,-4.28186556_ ,42.34112750_ ,34092
TSI-068100-2024-0095,34_34169_000211,34_00005,Palencia,-4.80516194_ ,42.49804667_ ,34169
TSI-068100-2024-0095,34_34004_000003,34_00002,Palencia,-4.26078528_ ,42.85589278_ ,34004
TSI-068100-2024-0095,34_34027_000031,34_00004,Palencia,-4.26847667_ ,42.91171139_ ,34027
TSI-068100-2024-0095,34_34169_000212,34_00006,Palencia,-4.80327083_ ,42.48051583_ ,34169
TSI-068100-2024-0095,34_34037_000044,34_00008,Palencia,-4.59940139_ ,42.58164000_ ,34037
TSI-068100-2024-0095,34_34036_000041,34_00010,Palencia,-4.26058056_ ,42.88854750_ ,34036
TSI-068100-2024-0095,34_34176_000220,34_00013,Palencia,-4.44852417_ ,42.58257556_ ,34176
TSI-068100-2024-0095,34_34035_000039,34_00015,Palencia,-4.97222639_ ,42.18163556_ ,34035
TSI-068100-2024-0095,34_34103_000122,34_00016,Palencia,-4.84241750_ ,42.16811500_ ,34103
TSI-068100-2024-0095,34_34049_000308,34_00007,Palencia,-4.60394278_ ,42.81481333_ ,34049
TSI-068100-2024-0095,34_34114_000133,34_00011,Palencia,-4.45893944_ ,42.73164472_ ,34114
TSI-068100-2024-0095,34_34204_000241,34_00018,Palencia,-4.97344472_ ,42.22273500_ ,34204
TSI-068100-2024-0095,34_34004_000002,34_00001,Palencia,-4.16980667_ ,42.74754361_ ,34004
TSI-068100-2024-0095,34_34081_000103,34_00017,Palencia,-4.90742861_ ,42.13433389_ ,34081
TSI-068100-2024-0095,34_34056_000061,34_00003,Palencia,-4.42418028_ ,42.78578056_ ,34056
TSI-068100-2024-0095,34_34032_000038,34_00019,Palencia,-4.02850972_ ,42.76963028_ ,34032
TSI-068100-2024-0095,34_34199_000310,34_00020,Palencia,-4.74540000_ ,42.90394500_ ,34199
TSI-068100-2024-0095,34_34104_000297,34_00021,Palencia,-4.26906107_ ,42.24030268_ ,34104
TSI-068100-2024-0095,34_34210_000305,34_00042,Palencia,-4.14816451_ ,42.05199597_ ,34210
TSI-068100-2024-0095,34_34157_000299,34_00023,Palencia,-4.73103291_ ,42.56170261_ ,34157
TSI-068100-2024-0025,34_34109_000128,0000000-3400027,Palencia,-4.94214846_ ,42.36048033_ ,34109
TSI-068100-2024-0025,34_34175_000302,0000000-3400367,Palencia,-4.68024579_ ,42.42226432_ ,34175
TSI-068100-2024-0025,34_34038_000294,0000000-3400390,Palencia,-4.73029679_ ,42.47030286_ ,34038
TSI-068100-2024-0025,34_34246_000272,0000000-3400248,Palencia,-4.47890833_ ,42.29585082_ ,34246
TSI-068100-2024-0025,34_34135_000189,0000000-3400032,Palencia,-4.22973203_ ,42.78055949_ ,34135
TSI-068100-2024-0025,34_34242_000269,0000000-3400121,Palencia,-4.08695401_ ,42.15054511_ ,34242
TSI-068100-2024-0027,35_35008_001010,0000000-3502886,"Palmas, Las",-15.55668790_ ,28.12940766_ ,35008
TSI-068100-2024-0027,35_35005_000300,0000000-3500033,"Palmas, Las",-15.66124533_ ,28.02294709_ ,35005
TSI-068100-2024-0027,35_35008_000317,0000000-3500136,"Palmas, Las",-15.54916893_ ,28.10510390_ ,35008
TSI-068100-2024-0027,35_35001_001009,0000000-3502843,"Palmas, Las",-15.70757899_ ,28.10587876_ ,35001
TSI-068100-2024-0027,35_35013_001014,0000000-3502232,"Palmas, Las",-15.57969747_ ,28.11289618_ ,35013
TSI-068100-2024-0027,35_35033_001016,0000000-3501370,"Palmas, Las",-15.57656011_ ,28.00246844_ ,35033
TSI-068100-2024-0027,35_35032_000956,0000000-3502182,"Palmas, Las",-15.57455290_ ,28.04961991_ ,35032
TSI-068100-2024-0027,35_35008_001011,0000000-3501936,"Palmas, Las",-15.56443873_ ,28.09687780_ ,35008
TSI-068100-2024-0027,35_35013_001015,0000000-3503364,"Palmas, Las",-15.58095265_ ,28.13346126_ ,35013
TSI-068100-2024-0027,35_35008_001012,0000000-3502887,"Palmas, Las",-15.54513433_ ,28.13035822_ ,35008
TSI-068100-2024-0096,36_36001_000837,RTGA36019,Pontevedra,-8.35749911_ ,42.11313625_ ,36001
TSI-068100-2024-0096,36_36002_000040,RTGA36505,Pontevedra,-8.62225012_ ,42.55408274_ ,36002
TSI-068100-2024-0096,36_36047_000468,SPA-PO06302,Pontevedra,-7.94301829_ ,42.64881200_ ,36047
TSI-068100-2024-0096,36_36025_000863,110124,Pontevedra,-8.37298035_ ,42.37875741_ ,36025
TSI-068100-2024-0096,36_36025_000231,RTGA36508,Pontevedra,-8.35316226_ ,42.44926276_ ,36025
TSI-068100-2024-0096,36_36016_000137,13963,Pontevedra,-8.05161524_ ,42.57095478_ ,36016
TSI-068100-2024-0096,36_36001_000020,SPA-PO06430,Pontevedra,-8.30760316_ ,42.11958535_ ,36001
TSI-068100-2024-0096,36_36020_000013,SPA-PO06304,Pontevedra,-8.01886040_ ,42.77532522_ ,36020
TSI-068100-2024-0096,36_36040_000446,SPA-PO04905,Pontevedra,-8.67007416_ ,42.58108861_ ,36040
TSI-068100-2024-0096,36_36014_000127,13602,Pontevedra,-8.19602422_ ,42.17017982_ ,36014
TSI-068100-2024-0096,36_36014_000126,SPA-PO06431,Pontevedra,-8.22151016_ ,42.15035079_ ,36014
TSI-068100-2024-0096,36_36037_000336,27133,Pontevedra,-8.50434520_ ,42.31246711_ ,36037
TSI-068100-2024-0096,36_36025_000230,SPA-PO06635,Pontevedra,-8.43474874_ ,42.40653205_ ,36025
TSI-068100-2024-0096,36_36047_000470,15661,Pontevedra,-7.93477705_ ,42.67691296_ ,36047
TSI-068100-2024-0096,36_36058_000775,sin info_36_00001,Pontevedra,-8.64239545_ ,42.32981927_ ,36058
TSI-068100-2024-0096,36_36013_000848,RTGA36511,Pontevedra,-8.30311202_ ,42.29862844_ ,36013
TSI-068100-2024-0096,36_36020_000015,RTGA36502,Pontevedra,-8.06451491_ ,42.78769973_ ,36020
TSI-068100-2024-0096,36_36016_000140,83762,Pontevedra,-8.03442238_ ,42.55749671_ ,36016
TSI-068100-2024-0096,36_36040_000445,2061,Pontevedra,-8.66691319_ ,42.58407975_ ,36040
TSI-068100-2024-0096,36_36016_000145,RTGA36501,Pontevedra,-8.03153562_ ,42.62596272_ ,36016
TSI-068100-2024-0096,36_36013_000123,SPA-PO06380,Pontevedra,-8.36053378_ ,42.25102905_ ,36013
TSI-068100-2024-0096,36_36016_000139,83632,Pontevedra,-8.07740601_ ,42.60513028_ ,36016
TSI-068100-2024-0096,36_36019_000168,32421,Pontevedra,-8.44556661_ ,42.33566885_ ,36019
TSI-068100-2024-0096,36_36016_000138,SPA-PO06637,Pontevedra,-8.02521368_ ,42.63209601_ ,36016
TSI-068100-2024-0096,36_36036_000335,RTGA36517,Pontevedra,-8.79671097_ ,42.01178934_ ,36036
TSI-068100-2024-0096,36_36036_000334,RTGA36025,Pontevedra,-8.87089475_ ,42.04391085_ ,36036
TSI-068100-2024-0096,36_36025_000232,RTGA36531,Pontevedra,-8.37942027_ ,42.40143892_ ,36025
TSI-068100-2024-0096,36_36018_000161,ES360143,Pontevedra,-8.36854802_ ,42.66771567_ ,36018
TSI-068100-2024-0096,36_36037_000338,13610,Pontevedra,-8.58101753_ ,42.26866447_ ,36037
TSI-068100-2024-0096,36_36018_000167,RTGA36512,Pontevedra,-8.37198813_ ,42.60970295_ ,36018
TSI-068100-2024-0096,36_36019_000170,SPA-PO05272,Pontevedra,-8.43407403_ ,42.32659981_ ,36019
TSI-068100-2024-0096,36_36018_000163,83627,Pontevedra,-8.37538964_ ,42.65163508_ ,36018
TSI-068100-2024-0096,36_36037_000339,83772,Pontevedra,-8.50858914_ ,42.30769490_ ,36037
TSI-068100-2024-0096,36_36007_000068,SPA-PO06328,Pontevedra,-8.45979858_ ,42.53249114_ ,36007
TSI-068100-2024-0096,36_36044_000871,SPA-PO04902,Pontevedra,-8.64457646_ ,42.72450916_ ,36044
TSI-068100-2024-0096,36_36016_000144,ES360126,Pontevedra,-8.08154462_ ,42.59094080_ ,36016
TSI-068100-2024-0096,36_36037_000342,RTGA36026,Pontevedra,-8.55267757_ ,42.25995375_ ,36037
TSI-068100-2024-0096,36_36002_000037,2060,Pontevedra,-8.65917200_ ,42.52504223_ ,36002
TSI-068100-2024-0096,36_36007_000071,SPA-PO06326,Pontevedra,-8.56790824_ ,42.50667940_ ,36007
TSI-068100-2024-0096,36_36037_000337,SPA-PO05913,Pontevedra,-8.55013956_ ,42.29106267_ ,36037
TSI-068100-2024-0096,36_36007_000070,63715,Pontevedra,-8.54422292_ ,42.54301987_ ,36007
TSI-068100-2024-0096,36_36015_000132,36_00008,Pontevedra,-8.52026417_ ,42.60984750_ ,36015
TSI-068100-2024-0096,36_36025_000234,36_00012,Pontevedra,-8.43304639_ ,42.38058333_ ,36025
TSI-068100-2024-0096,36_36001_000019,36_00011,Pontevedra,-8.26509778_ ,42.13313944_ ,36001
TSI-068100-2024-0096,36_36007_000066,36_00016,Pontevedra,-8.54177500_ ,42.57598389_ ,36007
TSI-068100-2024-0096,36_36013_000125,36_00014,Pontevedra,-8.30175250_ ,42.29993000_ ,36013
TSI-068100-2024-0096,36_36010_000102,36_00009,Pontevedra,-8.69447361_ ,42.67204306_ ,36010
TSI-068100-2024-0096,36_36036_000324,36_00010,Pontevedra,-8.83022417_ ,42.02013750_ ,36036
TSI-068100-2024-0096,36_36013_000120,36_00013,Pontevedra,-8.36062944_ ,42.25060444_ ,36013
TSI-068100-2024-0096,36_36052_000877,36_00004,Pontevedra,-8.27018028_ ,42.75431778_ ,36052
TSI-068100-2024-0096,36_36023_000194,36_00003,Pontevedra,-8.87253250_ ,41.88832472_ ,36023
TSI-068100-2024-0096,36_36059_000760,36_00006,Pontevedra,-8.19571028_ ,42.80351972_ ,36059
TSI-068100-2024-0096,36_36009_000005,36_00005,Pontevedra,-8.23082083_ ,42.22986750_ ,36009
TSI-068100-2024-0096,36_36048_000472,36_00002,Pontevedra,-8.87828389_ ,41.93809361_ ,36023
TSI-068100-2024-0096,36_36059_000885,36_00007,Pontevedra,-8.22191944_ ,42.73411611_ ,36059
TSI-068100-2024-0096,36_36049_000875,36_00018,Pontevedra,-8.57437000_ ,42.08199000_ ,36049
TSI-068100-2024-0096,36_36902_000887,36_00020,Pontevedra,-8.51718600_ ,42.43655200_ ,36902
TSI-068100-2024-0096,36_36049_000876,36_00017,Pontevedra,-8.58726100_ ,42.09428500_ ,36049
TSI-068100-2024-0096,36_36019_000859,36_00026,Pontevedra,-8.38551400_ ,42.35139700_ ,36019
TSI-068100-2024-0096,36_36902_000888,36_00021,Pontevedra,-8.50261701_ ,42.49788860_ ,36902
TSI-068100-2024-0096,36_36009_000842,36_00022,Pontevedra,-8.31974292_ ,42.15897259_ ,36009
TSI-068100-2024-0096,36_36036_000867,36_00024,Pontevedra,-8.78509925_ ,42.00771496_ ,36036
TSI-068100-2024-0096,36_36013_000849,36_00025,Pontevedra,-8.35847559_ ,42.20950442_ ,36013
TSI-068100-2024-0096,36_36052_000878,36_00019,Pontevedra,-8.28887800_ ,42.75667800_ ,36052
TSI-068100-2024-0096,36_36052_000879,36_00027,Pontevedra,-8.27985443_ ,42.66442778_ ,36052
TSI-068100-2024-0096,36_36001_000838,36_00036,Pontevedra,-8.28192415_ ,42.13317441_ ,36001
TSI-068100-2024-0096,36_36013_000850,36_00038,Pontevedra,-8.32373482_ ,42.25740845_ ,36013
TSI-068100-2024-0096,36_36053_000882,36_00030,Pontevedra,-8.58424630_ ,42.32026011_ ,36053
TSI-068100-2024-0096,36_36013_000851,36_00037,Pontevedra,-8.34926754_ ,42.23559891_ ,36013
TSI-068100-2024-0096,36_36009_000843,36_00032,Pontevedra,-8.29152500_ ,42.26166389_ ,36009
TSI-068100-2024-0096,36_36002_000840,36_00035,Pontevedra,-8.61973654_ ,42.53201752_ ,36002
TSI-068100-2024-0096,36_36030_000865,36_00034,Pontevedra,-8.48557395_ ,42.26295875_ ,36030
TSI-068100-2024-0096,36_36015_000856,36_00033,Pontevedra,-8.53371533_ ,42.63711959_ ,36015
TSI-068100-2024-0096,36_36043_000870,36_00031,Pontevedra,-8.58065843_ ,42.39057708_ ,36043
TSI-068100-2024-0096,36_36052_000880,36_00028,Pontevedra,-8.27298997_ ,42.73421551_ ,36052
TSI-068100-2024-0096,36_36047_000873,36_00054,Pontevedra,-7.92622445_ ,42.59132059_ ,36047
TSI-068100-2024-0096,36_36059_000886,36_00046,Pontevedra,-8.21576701_ ,42.80878753_ ,36059
TSI-068100-2024-0096,36_36036_000326,SPA-PO06350,Pontevedra,-8.87692303_ ,41.98800420_ ,36036
TSI-068100-2024-0029,36_36059_000762,0000000-3600364,Pontevedra,-8.33021495_ ,42.78496632_ ,36059
TSI-068100-2024-0029,36_36059_000763,0000000-3600479,Pontevedra,-8.14750043_ ,42.83755132_ ,36059
TSI-068100-2024-0029,36_36015_000855,0000000-3600101,Pontevedra,-8.56798720_ ,42.62943956_ ,36015
TSI-068100-2024-0029,36_36056_000547,0000000-3600069,Pontevedra,-8.63529863_ ,42.67326380_ ,36056
TSI-068100-2024-0029,36_36902_000109,0000000-3600016,Pontevedra,-8.37139071_ ,42.52184999_ ,36902
TSI-068100-2024-0096,36_36013_000852,36_00053,Pontevedra,-8.33531977_ ,42.25868367_ ,36013
TSI-068100-2024-0096,36_36018_000857,36_00049,Pontevedra,-8.32044796_ ,42.64259991_ ,36018
TSI-068100-2024-0096,36_36020_000862,36_00055,Pontevedra,-7.97889250_ ,42.84028924_ ,36020
TSI-068100-2024-0096,36_36036_000868,36_00051,Pontevedra,-8.83901067_ ,42.02063410_ ,36036
TSI-068100-2024-0096,36_36019_000860,36_00057,Pontevedra,-8.41088858_ ,42.32394590_ ,36019
TSI-068100-2024-0096,36_36019_000861,36_00058,Pontevedra,-8.38557190_ ,42.35090028_ ,36019
TSI-068100-2024-0096,36_36902_000889,36_00041,Pontevedra,-8.51335641_ ,42.45125980_ ,36902
TSI-068100-2024-0096,36_36009_000844,36_00042,Pontevedra,-8.32075761_ ,42.16115278_ ,36009
TSI-068100-2024-0096,36_36056_000884,36_00039,Pontevedra,-8.61156424_ ,42.68751461_ ,36056
TSI-068100-2024-0096,36_36902_000890,36_00040,Pontevedra,-8.51866518_ ,42.43831264_ ,36902
TSI-068100-2024-0096,36_36030_000866,36_00048,Pontevedra,-8.40433610_ ,42.19045315_ ,36030
TSI-068100-2024-0096,36_36009_000845,36_00044,Pontevedra,-8.25720180_ ,42.16398273_ ,36009
